"ID_Substanz";"Name";"Parameter-ID";"CASNr - Gemisch";"Kommentar";"Chem_ID_OZ";"Micropol_ID";"AnalytikDB_ID";"PPDB_ID";"relevante Isomere";"InChIKey"
2771;"Metolachlor_CGA_368208";"Metolachlor_CGA_368208";"1173021-76-5";;;;4180;;;"QPVPJECIHVSBLZ-UHFFFAOYSA-N"
2772;"Dimethachlor_CGA_369873";"Dimethachlor_CGA_369873";"1196157-87-5";;;;4174;;;"ZNKNVJGSYJFDHT-UHFFFAOYSA-N"
2773;"Cocaethylen";"Cocaethylen";"529-38-4";;;;10793;;;
2774;"14-Hydroxy-Clarithromycin";;"110671-78-8";;6;;;;;
2775;"N-Desmethyl-Clarithromycin";;"101666-68-6";;344;;3394;;;
2776;"Bromat";;"15541-45-4";;83;;;;;
2777;"Pyriofenon";;"688046-61-9";;521;;11158;2460;;"NMVCBWZLCXANER-UHFFFAOYSA-N"
2778;"2-Amino-4-methylsulfonyl_benzoesaeure";"2-Amino-4-methylsulfonyl_benzoesaeure";"393085-45-5";;;;;885;;
2779;"Desamino-diketo-metribuzin";"Desamino-diketo-metribuzin";"52236-30-3";;;;92;898;;
2780;"Metolachlor_NOA_413173";"Metolachlor_NOA_413173";"1418095-19-8";;;;;;;
2781;"Nicosulfuron_AUSN";"Nicosulfuron_AUSN";;;;;;1239;;
2782;"Nicosulfuron_UCSN";"Nicosulfuron_UCSN";;;;;;1432;;
2783;"Terbuthylazin_LM5";"Terbuthylazin_LM5";"309923-18-0";;;;;;;
2784;"Terbuthylazin_LM6";"Terbuthylazin_LM6";;;;;;;;
2786;"Triethylmethylammoniumkation";;"109334-81-8";;;;;;;
2790;"Tetrabutylammoniumkation";;"10549-76-5";;;;4001;;;
2793;"2,4,6-Trimethylanilin";"2-4-6-Trimethylanilin";"88-05-1";;;;;;;
2794;"PFUnDA";"PFUnDA";"2058-94-8";;;;2722;;;"SIDINRCMMRKXGQ-UHFFFAOYSA-N"
2797;" 2,4-Dimethylanilin";"2-4-Dimethylanilin";"95-68-1";;;;11326;;;
2798;"2,6-Dimethylanilin";"2-6-Dimethylanilin";"87-62-7";;;;4142;;;
2799;"1-Hydroxybenzotriazol";;"2592-95-2";;;;2899;;;"ASOKPJOREAFHNY-UHFFFAOYSA-N"
2800;"4-Hydroxybenzotriazol";;"26725-51-9";;;;2900;;;"NPZTUJOABDZTLV-UHFFFAOYSA-N"
2801;"PFTrDA";"PFTrDA";"72629-94-8";;;;2724;;;"LVDGGZAZAYHXEY-UHFFFAOYSA-N"
2802;"PFTeDA";"PFTeDA";"376-06-7";;;;2725;;;"RUDINRUXCKIXAJ-UHFFFAOYSA-N"
2803;"PFPeS";"PFPeS";"2706-91-4";;;;10460;;;"ACEKLXZRZOWKRY-UHFFFAOYSA-N"
2804;"FOSAA";"FOSAA";"2806-24-8";;;;2919;;;"AYLOUUCBACYHAB-UHFFFAOYSA-N"
2805;"PFODA";;"16517-11-6";;;;11442;;;"ZTSDOGSKTICNPQ-UHFFFAOYSA-N"
2806;"PFNS";"PFNS";"68259-12-1";;;;11446;;;"MNEXVZFQQPKDHC-UHFFFAOYSA-N"
2807;"PFHxDA";;"67905-19-5";;;;11445;;;"OJMBMWRMTMHMSZ-UHFFFAOYSA-N"
2808;"PFHpS";"PFHpS";"375-92-8";;;;11436;;;"OYGQVDSRYXATEL-UHFFFAOYSA-N"
2809;"PFDoDS";"PFDoDS";"79780-39-5";;;;11451;;;"CFCRODHVHXGTPC-UHFFFAOYSA-N"
2810;"Gabapentin-lactam";"Gabapentin-lactam";"64744-50-9";;;;;;;"JAWPQJDOQPSNIQ-UHFFFAOYSA-N"
2811;"PFDoDA";"PFDoDA";"307-55-1";;;;2723;;;"CXGONMQFMIYUJR-UHFFFAOYSA-N"
2812;"PFDS";"PFDS";"335-77-3";;;;11437;;;"HYWZIAVPBSTISZ-UHFFFAOYSA-N"
2813;"N-MeFOSAA";"N-MeFOSAA";"2355-31-9";;;;2920;;;"QNDHIRFIMVNHBN-UHFFFAOYSA-N"
2814;"N-MeFOSA";"N-MeFOSA";"31506-32-8";;;;2730;;;"SRMWNTGHXHOWBT-UHFFFAOYSA-N"
2815;"N-EtFOSAA";"N-EtFOSAA";"2991-50-6";;;;2921;;;"CKRXVVGETMYFIO-UHFFFAOYSA-N"
2816;"N,N-Diethylanilin";;"91-66-7";;;;;;;"GGSUCNLOZRCGPQ-UHFFFAOYSA-N"
2818;"Ethyldimethylcarbamat";;"687-48-9";;;;;;;"SUDHEDJJFGYYPL-UHFFFAOYSA-N"
2819;"Cyanoguanidin";;"461-58-5";;;;3903;;;"QGBSISYHAICWAH-UHFFFAOYSA-N"
2820;"4-tert-Octylphenol";"4-tert-Oktylphenol";"140-66-9";;356;;10925;;;"ISAVYTVYFVQUDY-UHFFFAOYSA-N"
2822;"3,4-Methylendioxy-N-methylamphetamin";"MDMA";"42542-10-9";"Rauschgift";;;3613;;;"SHXWCVYOXRDMCX-UHFFFAOYSA-N"
2823;"8:2-FTCA";"8_2-FTCA";"27854-31-5";;;;11459;;;"XTBXSCIWOVSSGB-UHFFFAOYSA-N"
2824;"6:2 FTCA";;"53826-12-3";;;;11466;;;"LRWIIEJPCFNNCZ-UHFFFAOYSA-N"
2825;"10:2 FTCA";;"53826-13-4";;;;11467;;;"IKHNVATUHWDNGI-UHFFFAOYSA-N"
2826;"1-Methylbiguanid";;"1609-00-3";;;;;;;"JLPWQEHTPOFCPG-UHFFFAOYSA-N"
2827;"6:2 FTS";"6_2-FTS";"27619-97-2";;;;11441;;;"VIONGDJUYAYOPU-UHFFFAOYSA-N"
2828;"4:2 FTS";"4_2-FTS";"757124-72-4";;;;11440;;;"TXGIGTRUEITPSC-UHFFFAOYSA-N"
2829;"10:2 FTS";"10_2-FTS";"120226-60-0";;;;11439;;;"AJMAYLFJZQYRHN-UHFFFAOYSA-N"
2830;"8:2 FTS";"8_2-FTS";"39108-34-4";;;;11438;;;"ALVYVCQIFHTIRD-UHFFFAOYSA-N"
2831;"1,2,4-Triazol";;"288-88-0";;;;4285;708;;"NSPMIYGKQJPBQR-UHFFFAOYSA-N"
2832;"1-1-Dichlorethen";"1-1-Dichlorethen";"75-35-4";;;;;;;"LGXVIGDEPROXKC-UHFFFAOYSA-N"
2833;"Sebuthylazin";"Sebuthylazin";"7286-69-3";;;;670;1533;;"BZRUVKZGXNSXMB-UHFFFAOYSA-N"
2834;"Cyanid";"CN-";"57-12-5";;134;;;;;"XFXPMWWXUTWYJX-UHFFFAOYSA-N"
2835;"Fluorid";"F-";"16984-48-8";"fluorid(18-F): 22554-99-0";227;;;;;"KRHYYFGTRYWZRS-UHFFFAOYSA-M"
2836;"Methiocarb-sulfon";;"2179-25-1";;324;;11268;;;"RJBJMKAMQIOAML-UHFFFAOYSA-N"
2837;"Nonylphenolethoxylate";;"9016-45-9";"26027-38-3";352;;10369;1502;;
2838;"Rimsulfuron IN-70941";;;;418;;;954;;
2839;"Rimsulfuron IN-70942";;;;419;;;955;;
2840;"Sulfamerazin";"Sulfamerazin";"127-79-7";;427;;;;;
2841;"Thifensulfuron IN-L9225";;;;458;;;632;;
2842;"Tribenuron-methyl IN L5296";;;;475;;;984;;
2843;"Tricaine";;"886-86-2";;512;;;1844;;"FQZJYWMRQDKBQN-UHFFFAOYSA-N"
2844;"Imazosulfuron";"Imazosulfuron";"122548-33-8";"Seit 2017 in EU nicht mehr zugelassen, in D, CH  und A keine Mittel mit diesem Stoff erhältlich";516;;;396;;"NAGRVUXEKKZNHT-UHFFFAOYSA-N"
2845;"Isopyrazam";"Isopyrazam";"881685-58-1";"In D und A Produkte mit Wirkstoff zugelassen, in CH kein Produkt.";517;;4220;1449;;
2846;"Oxamyl";"Oxamyl";"23135-22-0";"in D von 1977-1987 zugelassen, keine Produkte mit Wirkstoff in D, CH und A   CasNr 32817-80-4 für z isomer";542;;3797;498;;"KZAUOCCYDRDERY-UITAMQMPSA-N"
2847;"Clindamycin Sulfoxid";;"22431-46-5";;573;;;;;"XSLGFIQRVCXUEU-NAAXPWBJSA-N"
2848;"N-Desmethylclindamycin";;"22431-45-4";;574;;;;;
2849;"Methoxymethyltriphenylphosphoniumchlorid";;"50443-21-5";"(Methoxymethyl)triphenylphosphonium chloride:  4009-98-7";580;;3907;;;"SDMCZCALYDCRBH-UHFFFAOYSA-N"
2850;"Terbutrynsulfoxid";;"82985-33-9";;582;;;;;"LMUNBZZRYCNYLJ-UHFFFAOYSA-"
2851;"Acetophenon";;"98-86-2";;;;;;;"KWOLFJPFCHCOCG-UHFFFAOYSA-N"
2852;"Natriumdiisopropylnaphthalin Sulfonat";;"1322-93-6";;;;9890;;;
2853;"Triisobutylphosphat";;"126-71-6";;;;3890;;;"HRKAMJBPFPHCSD-UHFFFAOYSA-N"
2854;"Ammoniak";"NH3-N";"7664-41-7";;;;10621;;;"QGZKDVFQNNGYKY-UHFFFAOYSA-N"
2855;"Desmethyl Amidosulfuron";;"935867-69-9";;37;;;1251;;
2857;"Metabolit von Kresoxim-methyl  (BF 490-1)";"Kresoxim-methylsaeure";"1007364-30-8";;286;;3463;869;;"LXOPDEDFRXZTNO-FBMGVBCBSA-N"
2859;"Ölsäure";;"112-80-1";"Oleinsäure";;;;;;
2860;"(13Z)-Hexadec-13-en-11-yn-1-yl acetate";;"78617-58-0";;;;;2874;;
2861;"6-Monoacetylmorphin";"6-Acetylmorphin";"2784-73-8";;;;3614;;;"JJGYGPZNTOPXGV-SSTWWWIQSA-N"
2862;"Lysergsäurediethylamid";"LSD";"50-37-3";"Droge";;;3688;;;"VAYOSLLFUXYJDT-RDTXWAMCSA-N"
2863;"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol";"11-Nor-9-carboxy-delta-9-THC";"56354-06-4";"ev. 114028-39-6";;;10508;;;"YOVRGSHRZRJTLZ-HZPDHXFCSA-N"
2864;"3,4-Methylendioxy-N-ethylamphetamin";"MDEA";"82801-81-8";"Droge";;;3606;;;"PVXVWWANJIWJOO-UHFFFAOYSA-N"
2865;"Phencyclidin";"PCP";"77-10-1";"Droge";;;10594;;;"JTJMJGYZQZDUJJ-UHFFFAOYSA-N"
2866;"Chlorothalonil SYN 548580";"Chlorothalonil_SYN_548580";;;;;4340;;;"XERUIVSANADXCP-UHFFFAOYSA-N"
2867;"E3Z8-14Ac";;"163041-87-0";;;;;;;
2868;"E3Z8Z11-14Ac";;"163041-94-9";;;;;;;
2869;"Cotinin";"Cotinin";"486-56-6";;;;3282;;;"UIKROCXWUNQSPJ-UHFFFAOYSA-N"
2870;"Triadimefon";"Triadimefon";"43121-43-3";;;;11317;648;;"WURBVZBTWMNKQT-UHFFFAOYSA-N"
2871;"Carisoprodol";"Carisoprodol";"78-44-4";;;;3327;;;"OFZCIYFFPZCNJE-UHFFFAOYSA-N"
2872;"Fipronil-desulfinyl";"Fipronil-desulfinyl";"205650-65-3";;;;2669;;;"JWKXVHLIRTVXLD-UHFFFAOYSA-N"
2873;"Heptabromodiphenylether";;"68928-80-3";;;;;;;"NLBLNZDNOSSGPW-UHFFFAOYSA-N"
2874;"Hexabromodiphenylether";;"36483-60-0";;;;;;;"OJMHGSMSQZEBFH-UHFFFAOYSA-N"
2875;"Tetrabromodiphenylether";;"40088-47-9";;;;;;;"VIHUMJGEWQPWOT-UHFFFAOYSA-N"
2876;"Benzo[a]anthracen";"Benzo_a_anthracen";"56-55-3";;;;;;;"DXBHBZVCASKNBY-UHFFFAOYSA-N"
2877;"Chrysen";"Chrysen";"218-01-9";;;;;;;"WDECIBYCCFPHNR-UHFFFAOYSA-N"
2878;"Dibenzo[a,h]anthracen";"Dibenz_a-h_anthracen";"53-70-3";;;;;;;"LHRCREOYAASXPZ-UHFFFAOYSA-N"
2879;"1,2,3,4,6,7,8,9-O8CDD";;"3268-87-9";;;;;;;"FOIBFBMSLDGNHL-UHFFFAOYSA-N"
2880;"1,2,3,4,6,7,8,9-O8CDF";;"39001-02-0";;;;;;;"RHIROFAGUQOFLU-UHFFFAOYSA-N"
2881;"1,2,3,4,6,7,8-H7CDD";;"35822-46-9";;;;;;;"WCLNVRQZUKYVAI-UHFFFAOYSA-N"
2882;"1,2,3,4,6,7,8-H7CDF";;"67562-39-4";;;;;;;"WDMKCPIVJOGHBF-UHFFFAOYSA-N"
2883;"1,2,3,4,7,8,9-H7CDF";;"55673-89-7";;;;;;;"VEZCTZWLJYWARH-UHFFFAOYSA-N"
2884;"1,2,3,4,7,8-H6CDD";;"39227-28-6";;;;;;;"WCYYQNSQJHPVMG-UHFFFAOYSA-N"
2885;"1,2,3,4,7,8-H6CDF";;"70648-26-9";;;;;;;"LVYBAQIVPKCOEE-UHFFFAOYSA-N"
2886;"1,2,3,6,7,8-H6CDD";;"57653-85-7";;;;;;;"YCLUIPQDHHPDJJ-UHFFFAOYSA-N"
2887;"1,2,3,6,7,8-H6CDF";;"57117-44-9";;;;;;;"JEYJJJXOFWNEHN-UHFFFAOYSA-N"
2888;"1,2,3,7,8,9-H6CDD";;"19408-74-3";;;;;;;"LGIRBUBHIWTVCK-UHFFFAOYSA-N"
2889;"1,2,3,7,8-P5CDD";;"40321-76-4";;;;;;;"FSPZPQQWDODWAU-UHFFFAOYSA-N"
2890;"1,2,3,7,8-P5CDF";;"57117-41-6";;;;;;;"SBMIVUVRFPGOEB-UHFFFAOYSA-N"
2891;"1,2,3,7,8,9-H6CDF";;"72918-21-9";;;;;;;"PYUSJFJVDVSXIU-UHFFFAOYSA-N"
2892;"2,3,3’,4,4’,5,5’-H7CB";;"39635-31-9";;;;;;;"XUAWBXBYHDRROL-UHFFFAOYSA-N"
2893;"2,3,3’,4,4’,5’-H6CB";;"69782-90-7";;;;;;;"YTWXDQVNPCIEOX-UHFFFAOYSA-N"
2894;"2,3,3’,4,4’,5-H6CB";;"38380-08-4";;;;;;;"LCXMEXLGMKFLQO-UHFFFAOYSA-N"
2895;"2,3,3’,4,4’-P5CB";;"32598-14-4";;;;;;;"WIDHRBRBACOVOY-UHFFFAOYSA-N"
2896;"2,3,4,4’,5-P5CB";;"74472-37-0";;;;;;;"SXZSFWHOSHAKMN-UHFFFAOYSA-N"
2897;"2,3,4,6,7,8-H6CDF";;"60851-34-5";;;;;;;"XTAHLACQOVXINQ-UHFFFAOYSA-N"
2898;"2,3,4,7,8-P5CDF";;"57117-31-4";;;;;;;"OGBQILNBLMPPDP-UHFFFAOYSA-N"
2899;"2,3,7,8-T4CDD";;"1746-01-6";;;;;;;"HGUFODBRKLSHSI-UHFFFAOYSA-N"
2900;"2,3,7,8-T4CDF";;"51207-31-9";;;;;;;"KSMVNVHUTQZITP-UHFFFAOYSA-N"
2901;"2,3’,4,4’,5,5’-H6CB";;"52663-72-6";;;;;;;"AZXHAWRMEPZSSV-UHFFFAOYSA-N"
2902;"2,3’,4,4’,5’-P5CB";;"65510-44-3";;;;;;;"YAHNWSSFXMVPOU-UHFFFAOYSA-N"
2903;"2,3’,4,4’,5-P5CB";"PCB-118";"31508-00-6";;;;;;;"IUTPYMGCWINGEY-UHFFFAOYSA-N"
2904;"3,3’,4,4’,5,5’-H6CB";;"32774-16-6";;;;;;;"ZHLICBPIXDOFFG-UHFFFAOYSA-N"
2905;"3,3’,4,4’,5-P5CB";;"57465-28-8";;;;;;;"REHONNLQRWTIFF-UHFFFAOYSA-N"
2906;"3,3’,4,4’-T4CB";;"32598-13-3";;;;;;;"UQMGJOKDKOLIDP-UHFFFAOYSA-N"
2907;"3,3’,4’,5-T4CB";;"70362-50-4";;;;;;;"BHWVLZJTVIYLIV-UHFFFAOYSA-N"
2909;"6:2 FTOH";;"647-42-7";;;;11469;;;"GRJRKPMIRMSBNK-UHFFFAOYSA-N"
2910;"8:2 FTOH";;"678-39-7";;;;11470;;;"JJUBFBTUBACDHW-UHFFFAOYSA-N"
2911;"Perfluor(((5-methoxy-1,3-dioxolan-4-yl)oxy)essigsäure)";;"1190931-41-9";;;;;;;"CJAXBZSIMAURNW-UHFFFAOYSA-N"
2912;"PFPrOPrA";"PFPrOPrA";"13252-13-6";;;;4003;;;"CSEBNABAWMZWIF-UHFFFAOYSA-N"
2915;"Ammonium 2,2,3-trifluoro-3-(1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy)propanoate";;"958445-44-8";;;;;;;"PLWXPXSPYCHPTF-UHFFFAOYSA-N"
2916;"Chlorothalonil SYN 548581";"Chlorothalonil_SYN_548581";;;;;10332;;;"GTKOZWUQRHEXJR-UHFFFAOYSA-N"
2917;"Chlorothalonil SYN 548008";"Chlorothalonil_SYN_548008";;;;;10307;;;"MTUJZIXTGNBGGD-UHFFFAOYSA-N"
2918;"Chlorothalonil R418503";;;;;;10309;;;"KRIHZDRHCUOOQO-UHFFFAOYSA-N"
2919;"Methylisothiocyanat";;"556-61-6";;;;;887;;"LGDSHSYDSCRFAB-UHFFFAOYSA-N"
2920;"Metazachlor BH 479-09";"Metazachlor_BH_479-09";;;;;10880;;;"DYCHUHSHQIYFAI-UHFFFAOYSA-N"
2921;"Metazachlor BH 479-11";"Metazachlor_BH_479-11";"1242182-77-9";;;;10882;;;"GFGYMDAFJMPNCC-UHFFFAOYSA-N"
2922;"Oryzalin OR-15";;;;;;;;;"WCERSDGBFWYIDC-UHFFFAOYSA-N"
2923;"Oryzalin OR-20";;;;;;;;;"WTBOJVLMXJUMCK-UHFFFAOYSA-N"
2924;"PinoxadenNOA 407854";"Pinoxaden_NOA_407854";"314020-44-5";;;;4178;918;;"QHUWVQWAKAJLTJ-UHFFFAOYSA-N"
2925;"Propoxycarbazon M09";;;;;;;;;"YOPVEAFEKGLMQB-UHFFFAOYSA-N"
2926;"Diketonitrile (RPA 202248)";;"143701-75-1";;;;;867;;"ZTTKDUXKVPEXCG-UHFFFAOYSA-N"
2927;"Amisulbrom metabolite IT-14";;;;;;;;;"XLPZMZZJEUSTNC-UHFFFAOYSA-N"
2928;"Amisulbrom metabolite IT-4";;;;;;;2476;;"YLSKZSBQKHXTFP-UHFFFAOYSA-N"
2929;"Dimethirimol";"Dimethirimol";"5221-53-4";;;;;243;;"CJHXCRMKMMBYJQ-UHFFFAOYSA-N"
2930;"Desmetryn";"Desmetryn";"1014-69-3";;;;;208;;"HCRWJJJUKUVORR-UHFFFAOYSA-N"
2931;"Fipronil-carboxamid";"Fipronil-carboxamid";"205650-69-7";;;;10879;801;;"OPPWTDFHAFPGOT-UHFFFAOYSA-N"
2932;"2,2-Diphenyl-4-dimethylaminovaleronitril";;"7576-16-1";;;;;;;"GJJQIGFCGLPOQK-MRXNPFEDSA-N"
2934;"Aceton";"Aceton";"67-64-1";;;;;;;"CSCPPACGZOOCGX-UHFFFAOYSA-N"
2935;"Azinphos-ethyl";"Azinphos-ethyl";"2642-71-9";;;;3654;50;;"RQVGAIADHNPSME-UHFFFAOYSA-N"
2936;"Crotamiton";"Crotamiton";"483-63-6";;;;3200;2549;;"DNTGGZPQPQTDQF-UHFFFAOYSA-N"
2937;"Moschus-Xylol";"Moschusxylol";"81-15-2";;;;;;;"XMWRWTSZNLOZFN-UHFFFAOYSA-N"
2938;"Quinalphos";"Quinalphos";"13593-03-8";;;;11396;576;;"JYQUHIFYBATCCY-UHFFFAOYSA-N"
2939;"Triazophos";"Triazophos";"24017-47-8";;;;3795;653;;"AMFGTOFWMRQMEM-UHFFFAOYSA-N"
2940;"TFA";"TFA";"76-05-1";;;;4108;827;;"DTQVDTLACAAQTR-UHFFFAOYSA-N"
2941;"PFPrA";"PFPrA";"422-64-0";;;;11444;;;"LRMSQVBRUNSOJL-UHFFFAOYSA-N"
2942;"TFMS";"TFMS";"1493-13-6";;;;3836;;;"ITMCEJHCFYSIIV-UHFFFAOYSA-N"
2943;"PFEtS";"PFEtS";"354-88-1";;;;11435;;;"GKNWQHIXXANPTN-UHFFFAOYSA-N"
2944;"PFPrS";"PFPrS";"423-41-6";;;;10450;;;"XBWQFDNGNOOMDZ-UHFFFAOYSA-N"
2945;"PFUnDS";"PFUnDS";"749786-16-1";;;;11447;;;"UKHUPOMCGUFNAP-UHFFFAOYSA-N"
2946;"PFTrDS";"PFTrDS";"791563-89-8";;;;11450;;;"JMIXTHMPTMXARZ-UHFFFAOYSA-N"
2947;"PFdOHA";;"55621-21-1";;;;;;;"PXMYQUXWTLQKLL-UHFFFAOYSA-N"
2948;"DONA";"DONA";"919005-14-4";;;;11452;;;"AFDRCEOKCOUICI-UHFFFAOYSA-N"
2950;"9Cl-PF3ONS";"6_2-Cl-PFESA";"756426-58-1";;;;11448;;;"GGOUUEMCWBTDMT-UHFFFAOYSA-N"
2951;"11Cl-PF3OUdS";"8_2-Cl-PFESA";"763051-92-9";;;;11449;;;"SZVGIJOITCPDPM-UHFFFAOYSA-N"
2952;"FBSA";"FBSA";"30334-69-1";;;;10489;;;"FUVKFLJWBHVMHX-UHFFFAOYSA-N"
2953;"FBHxSA";"FHxSA";"41997-13-1";;;;11443;;;"WDZLGCSJJWEQJO-UHFFFAOYSA-N"
2954;"PFOSA";"PFOSA";"754-91-6";;;;2729;;;"RRRXPPIDPYTNJG-UHFFFAOYSA-N"
2955;"N-EtFOSA";"N-EtFOSA";"4151-50-2";;;;2731;602;;"CCEKAJIANROZEO-UHFFFAOYSA-N"
2956;"8:2 FTUCA";"8_2-FTCA";"70887-84-2";;;;2733;;;"WHZXTVOEGZRRJM-UHFFFAOYSA-N"
2957;"7H-PFHpA";"7H-PFHpA";"1546-95-8";;;;;;;"JZHDEEOTEUVLHR-UHFFFAOYSA-N"
2958;"8:3-FTCA";"8_3-FTCA";"34598-33-9";;;;;;;"JZRCRCFPVAXHHQ-UHFFFAOYSA-N"
2959;"N-(Chlormethyl)-triethylammoniumchlorid";;"26157-53-9";;;;;;;
2960;"1,3-Dimethyl-2-imidazolidinon";"Dimethylethylenharnstoff";"80-73-9";;;;3148;;;"CYSGHNMQYZDMIA-UHFFFAOYSA-N"
2961;"Norchlorcyclizin";"Norchlorcyclizin";"303-26-4";;;;3383;;;"UZKBSZSTDQSMDR-UHFFFAOYSA-N"
2962;"18-beta-Glycyrrhetinsäure";"18-beta-Glycyrrhetinsaeure";"471-53-4";;;;3263;;;"MPDGHEJMBKOTSU-YKLVYJNSSA-N"
2963;"1-Butyl-1-methyl-pyrrolidinium";;"223437-10-3";;;;;;;"PXELHGDYRQLRQO-UHFFFAOYSA-N"
2964;"1-Butyl-3-methyl-imidazolium";;"79917-90-1";;;;;;;"FHDQNOXQSTVAIC-UHFFFAOYSA-M"
2965;"1-Butyl-4-methylpyridinium";;"343952-32-9";;;;;;;"NNLHWTTWXYBJBQ-UHFFFAOYSA-N"
2966;"1-Ethyl-3-methyl-imidazolium";;"65039-03-4";;;;;;;"NJMWOUFKYKNWDW-UHFFFAOYSA-N"
2967;"1-Ethylpyridinium";;"350-48-1";;;;;;;"JAKIITPDQKZZMZ-UHFFFAOYSA-N"
2968;"1-Hexyl-3-methyl-imidazolium";;"85100-82-9";;;;;;;"RVEJOWGVUQQIIZ-UHFFFAOYSA-N"
2969;"1-Methyl-3-octyl-imidazolium";;"64697-40-1";;;;;;;"OXFBEEDAZHXDHB-UHFFFAOYSA-M"
2970;"1-Methyl-3-propyl-imidazolium";;"79917-89-8";;;;;;;"GYTJXQRCNBRFGU-UHFFFAOYSA-N"
2971;"4-Chlorobenzophenon";;"134-85-0";;;;3380;;;"UGVRJVHOJNYEHR-UHFFFAOYSA-N"
2972;"4-Hydroxy Diclofenac";;"64118-84-9";;;;3397;;;"KGVXVPRLBMWZLG-UHFFFAOYSA-N"
2973;"Acenaphthen";"Acenaphthen";"83-32-9";;;;;;;"CWRYPZZKDGJXCA-UHFFFAOYSA-N"
2974;"Acenaphthylen";"Acenaphthylen";"208-96-8";;;;;;;"HXGDTGSAIMULJN-UHFFFAOYSA-N"
2975;"Anilin";"Anilin";"62-53-3";;;;4334;927;;"PAYRUJLWNCNPSJ-UHFFFAOYSA-N"
2976;"Benproperin";;"2156-27-6";;;;3296;;;"JTUQXGZRVLWBCR-UHFFFAOYSA-N"
2977;"Bexaroten";;"153559-49-0";;;;3295;;;"NAVMQTYZDKMPEU-UHFFFAOYSA-N"
2978;"Bisphenol F";;"620-92-8";;;;;;;"PXKLMJQFEQBVLD-UHFFFAOYSA-N"
2979;"Chlor-3-Methylanilin-2";;"87-60-5";;;;;;;"ZUVPLKVDZNDZCM-UHFFFAOYSA-N"
2980;"Chlor-6-Methylanilin-2";;"87-63-8";;;;;;;"WFNLHDJJZSJARK-UHFFFAOYSA-N"
2981;"Chlorbromuron";"Chlorbromuron";"13360-45-7";;;;;132;;"NLYNUTMZTCLNOO-UHFFFAOYSA-N"
2982;"Corticosteron";"Corticosteron";"50-22-6";;;;3198;;;"OMFXVFTZEKFJBZ-HJTSIMOOSA-N"
2983;"Cortison";;"53-06-5";;;;3199;;;"MFYSYFVPBJMHGN-ZPOLXVRWSA-N"
2984;"Dexamethason-21-acetat";;"1177-87-3";;;;3264;3709;;"AKUJBENLRBOFTD-RPRRAYFGSA-N"
2985;"Diethylamin";"Diethylamin";"109-89-7";;;;;;;"HPNMFZURTQLUMO-UHFFFAOYSA-N"
2986;"Dimethylisophthalat";;"1459-93-4";;;;;;;"VNGOYPQMJFJDLV-UHFFFAOYSA-N"
2988;"Dimethylphthalat";"DMP";"131-11-3";;;;3673;2989;;"NIQCNGHVCWTJSM-UHFFFAOYSA-N"
2989;"Dropropizin";"Dropropizin";"17692-31-8";;;;3307;;;"PTVWPYVOOKLBCG-UHFFFAOYSA-N"
2990;"DTPMP";"DTPMP";"15827-60-8";;;;;;;"DUYCTCQXNHFCSJ-UHFFFAOYSA-N"
2991;"EDTMP";"EDTMP";"1429-50-1";;;;3841;;;"NFDRPXJGHKJRLJ-UHFFFAOYSA-N"
2992;"Ethoxy-2-Anilin";;"94-70-2";;;;;;;"ULHFFAFDSSHFDA-UHFFFAOYSA-N"
2993;"Fluoren";"Fluoren";"86-73-7";;;;;;;"NIHNNTQXNPWCJQ-UHFFFAOYSA-N"
2994;"Genistein";"Genistein";"446-72-0";;;;3265;;;"TZBJGXHYKVUXJN-UHFFFAOYSA-N"
2995;"HDTMP";"HDTMP";"23605-74-5";;;;;;;"KIDJHPQACZGFTI-UHFFFAOYSA-N"
2996;"HEDP";"HEDP";"2809-21-4";"Etidronat-Dinatriumsalz: 7414-83-7";;;;;;"DBVJJBKOTRCVKF-UHFFFAOYSA-N"
2997;"Imidacloprid-guanidine";;"127202-53-3";;;;10121;;;"HAFNUTBIMPVXKF-UHFFFAOYSA-N"
2998;"Lovastatin";;"75330-75-5";;;;3139;;;"PCZOHLXUXFIOCF-BXMDZJJMSA-N"
2999;"Medazepam";"Medazepam";"2898-12-6";;;;3022;;;"YLCXGBZIZBEVPZ-UHFFFAOYSA-N"
3000;"Meptazinol";"Meptazinol";"54340-58-8";;;;3290;;;"JLICHNCFTLFZJN-UHFFFAOYSA-N"
3001;"Mestranol";"Mestranol";"72-33-3";;;;;;;"IMSSROKUHAOUJS-MJCUULBUSA-N"
3002;"Metaxalon";"Metaxalon";"1665-48-1";;;;3127;;;"IMWZZHHPURKASS-UHFFFAOYSA-N"
3003;"Morpholin";"Morpholin";"110-91-8";;;;;;;"YNAVUWVOSKDBBP-UHFFFAOYSA-N"
3004;"N-Desmethylpheniramine";;"19428-44-5";;;;3420;;;"GDCVFNAQLOMGMS-UHFFFAOYSA-N"
3005;"N-Desmethyltramadol";"N-Desmethyl-tramadol";"73806-55-0";;;;3565;;;"VUMQHLSPUAFKKK-UHFFFAOYSA-N"
3006;"Neohesperidin Dihydrochalcon";"NHDC";"20702-77-6";;;;2814;;;"ITVGXXMINPYUHD-CUVHLRMHSA-N"
